Имя,Фамилия,Год рождения,Рост,Вес
Иван,Йоу,1974,1.93503,70.68
Иван,Йоу,1975,1.64994,106.649
Иван,Йоу,1976,2.1805,50.5692
Иван,Йоу,1977,1.52694,108.781
Иван,Йоу,1977,1.79138,101.052
Иван,Йоу,1978,1.63445,65.9003
Иван,Йоу,1979,2.02215,91.9367
Иван,Йоу,1982,1.79484,108.34
Иван,Йоу,1986,1.51241,118.633
Иван,Йоу,1988,1.72116,91.9674
Иван,Йоу,1988,1.96514,112.497
Иван,Йоу,1988,1.99759,70.419
Иван,Йоу,1990,1.61825,70.3357
Иван,Йоу,1990,2.17319,117.541
Иван,Йоу,1991,2.06659,104.001
Иван,Йоу,1992,1.89552,92.7468
Иван,Йоу,1993,1.66394,90.8024
Иван,Йоу,1995,1.83165,85.7875
Иван,Йоу,1996,1.74478,93.6249
Иван,Йоу,1997,1.74507,59.116
Иван,Йоу,2002,1.95549,79.3595
Иван,Йоу,2005,1.81383,119.461
Иван,Йоу,2006,1.73509,115.462
Иван,Йоу,2006,1.78297,86.7077
Иван,Йоу,2007,1.80029,102.023
Иван,Йоу,2007,1.97921,59.3913
Иван,Йоу,2009,1.81483,54.5529
Иван,Йоу,2009,1.86436,52.5943
Иван,Йоу,2009,2.02691,66.3901
Иван,Йоу,2013,1.74363,75.3249
Иван,Йоу,2013,2.09952,60.6387
Иван,Йоу,2015,2.12332,85.041
Иван,Йоу,2016,1.7404,106.82
Иван,Йоу,2018,1.58544,71.9369
Иван,Йоу,2020,1.54321,60.3305
Иван,Йоу,2020,1.55576,80.3139
Иван,Йоу,2023,1.60168,67.4426
Иван,Кузнецов,1953,1.56555,72.277
Иван,Кузнецов,1953,1.80844,103.978
Иван,Кузнецов,1954,1.6216,113.216
Иван,Кузнецов,1956,1.66228,72.5749
Иван,Кузнецов,1956,1.97799,104.94
Иван,Кузнецов,1957,1.86266,65.1197
Иван,Кузнецов,1957,2.05505,113.377
Иван,Кузнецов,1959,1.73547,96.0289
Иван,Кузнецов,1959,2.13472,80.757
Иван,Кузнецов,1964,1.67698,104.049
Иван,Кузнецов,1966,1.91143,91.9742
Иван,Кузнецов,1970,1.7854,82.0539
Иван,Кузнецов,1973,2.04867,115.696
Иван,Кузнецов,1974,2.1606,75.7948
Иван,Кузнецов,1975,1.72005,105.168
Иван,Кузнецов,1975,1.89142,83.5798
Иван,Кузнецов,1977,2.02078,94.613
Иван,Кузнецов,1978,1.65261,63.9083
Иван,Кузнецов,1982,1.51832,103.814
Иван,Кузнецов,1984,1.87922,108.054
Иван,Кузнецов,1986,1.5395,89.6448
Иван,Кузнецов,1988,2.07912,64.0791
Иван,Кузнецов,1988,2.19067,86.9158
Иван,Кузнецов,1990,1.61316,107.94
Иван,Кузнецов,1993,2.17845,70.5063
Иван,Кузнецов,1994,1.62501,100.404
Иван,Кузнецов,1995,1.96891,108.456
Иван,Кузнецов,1995,2.15909,118.83
Иван,Кузнецов,1997,1.77214,64.3484
Иван,Кузнецов,2005,1.77109,64.1831
Иван,Кузнецов,2006,1.93036,58.98
Иван,Кузнецов,2007,1.75026,89.1568
Иван,Кузнецов,2007,2.01801,113.751
Иван,Кузнецов,2007,2.15385,57.9591
Иван,Кузнецов,2008,1.72003,84.1296
Иван,Кузнецов,2009,1.79171,119.643
Иван,Кузнецов,2010,1.78381,98.479
Иван,Кузнецов,2011,1.89672,57.4194
Иван,Кузнецов,2012,1.62109,75.3816
Иван,Кузнецов,2013,1.50564,52.5711
Иван,Кузнецов,2017,1.51832,111.032
Иван,Кузнецов,2017,1.94882,99.2732
Иван,Кузнецов,2018,1.52892,94.3107
Иван,Кузнецов,2021,2.07144,90.8411
Иван,Кузнецов,2021,2.10278,51.3657
Иван,Кузнецов,2023,2.16388,71.5543
Иван,Морозов,1950,2.14217,72.4991
Иван,Морозов,1953,1.71324,96.6968
Иван,Морозов,1953,2.11709,58.8878
Иван,Морозов,1954,1.51531,96.9654
Иван,Морозов,1956,2.02416,109.948
Иван,Морозов,1958,1.62593,78.7399
Иван,Морозов,1962,1.64897,97.9766
Иван,Морозов,1963,1.636,78.3408
Иван,Морозов,1964,1.60141,77.6952
Иван,Морозов,1966,1.87063,118.702
Иван,Морозов,1966,2.01325,97.8297
Иван,Морозов,1967,2.02668,109.577
Иван,Морозов,1969,2.04818,51.3071
Иван,Морозов,1977,2.13951,96.2234
Иван,Морозов,1980,1.58808,56.5273
Иван,Морозов,1980,1.9866,72.6281
Иван,Морозов,1980,2.05412,94.5786
Иван,Морозов,1981,1.59887,99.7072
Иван,Морозов,1983,1.5243,88.9274
Иван,Морозов,1984,1.68087,107.369
Иван,Морозов,1984,1.74169,56.9029
Иван,Морозов,1985,1.8173,93.7521
Иван,Морозов,1985,2.1735,68.1964
Иван,Морозов,1987,1.76698,63.839
Иван,Морозов,1987,1.93197,53.73
Иван,Морозов,1987,1.93476,108.409
Иван,Морозов,1988,2.03959,119.163
Иван,Морозов,1989,2.16076,103.91
Иван,Морозов,1990,2.02322,107.209
Иван,Морозов,1991,1.96691,97.8669
Иван,Морозов,1995,1.74321,111.91
Иван,Морозов,1995,2.16367,96.8145
Иван,Морозов,1996,1.81016,74.7991
Иван,Морозов,1996,2.11095,97.2647
Иван,Морозов,2001,1.70016,62.2127
Иван,Морозов,2006,1.89132,59.1317
Иван,Морозов,2007,1.59623,92.4965
Иван,Морозов,2009,1.59723,92.8414
Иван,Морозов,2010,1.59009,58.4703
Иван,Морозов,2012,1.66558,105.236
Иван,Морозов,2012,1.81347,114.285
Иван,Морозов,2016,1.51014,114.405
Иван,Морозов,2016,1.69385,71.6738
Иван,Морозов,2016,1.73341,117.607
Иван,Морозов,2016,2.06654,55.9432
Иван,Морозов,2016,2.12673,104.516
Иван,Морозов,2017,2.18882,53.1464
Иван,Морозов,2018,1.80534,81.6599
Иван,Морозов,2021,1.98935,57.0929
Иван,Морозов,2023,1.568,95.9964
Иван,Новиков,1952,2.09289,92.2944
Иван,Новиков,1954,1.62739,50.7053
Иван,Новиков,1954,2.12362,73.2897
Иван,Новиков,1954,2.16374,57.6742
Иван,Новиков,1955,1.87878,109.842
Иван,Новиков,1955,2.17971,51.9923
Иван,Новиков,1956,1.73848,72.0387
Иван,Новиков,1957,1.95207,109.709
Иван,Новиков,1958,1.58676,81.0175
Иван,Новиков,1959,2.07086,79.6404
Иван,Новиков,1960,1.9793,53.582
Иван,Новиков,1962,1.53181,105.201
Иван,Новиков,1962,2.01149,103.901
Иван,Новиков,1963,1.97931,88.8081
Иван,Новиков,1965,1.53979,117.908
Иван,Новиков,1967,1.89801,61.9363
Иван,Новиков,1969,1.73961,102.876
Иван,Новиков,1972,1.734,83.5292
Иван,Новиков,1972,2.19197,94.49
Иван,Новиков,1973,1.89983,116.786
Иван,Новиков,1973,2.05535,89.0371
Иван,Новиков,1974,1.56259,89.0426
Иван,Новиков,1974,1.65423,103.344
Иван,Новиков,1974,2.04954,64.385
Иван,Новиков,1976,1.65568,119.416
Иван,Новиков,1976,1.74079,85.8539
Иван,Новиков,1978,1.8757,84.6194
Иван,Новиков,1980,1.57152,59.8712
Иван,Новиков,1981,2.0569,78.8817
Иван,Новиков,1983,1.59836,88.4152
Иван,Новиков,1984,2.12504,81.3752
Иван,Новиков,1985,1.67967,96.4112
Иван,Новиков,1985,1.89252,82.9008
Иван,Новиков,1987,1.8723,113.531
Иван,Новиков,1988,2.15214,84.7496
Иван,Новиков,1990,1.5925,88.2807
Иван,Новиков,1990,1.75058,110.98
Иван,Новиков,1994,1.5659,94.49
Иван,Новиков,1994,2.0565,94.9784
Иван,Новиков,1994,2.12885,100.225
Иван,Новиков,1995,1.66845,87.34
Иван,Новиков,1996,2.03922,116.169
Иван,Новиков,1997,1.54963,84.5241
Иван,Новиков,1998,2.01818,74.203
Иван,Новиков,1999,1.58538,116.55
Иван,Новиков,2003,1.50265,59.2081
Иван,Новиков,2005,1.51434,51.37
Иван,Новиков,2007,1.78708,52.4946
Иван,Новиков,2012,1.91688,61.6549
Иван,Новиков,2012,1.96909,84.294
Иван,Новиков,2012,2.09875,79.7713
Иван,Новиков,2014,2.00769,117.188
Иван,Новиков,2014,2.1379,64.4934
Иван,Новиков,2015,2.06519,55.6745
Иван,Новиков,2021,1.90164,62.7836
Иван,Новиков,2022,1.68841,50.3655
Иван,Новиков,2023,2.10371,51.516
Иван,Петров,1950,1.5233,55.3538
Иван,Петров,1951,2.06423,73.5369
Иван,Петров,1954,1.7488,119.299
Иван,Петров,1957,2.10495,98.6777
Иван,Петров,1958,1.88598,78.9642
Иван,Петров,1958,2.00463,97.8884
Иван,Петров,1960,2.15939,119.857
Иван,Петров,1961,2.17928,87.6518
Иван,Петров,1962,1.70205,72.6107
Иван,Петров,1970,1.66915,92.1879
Иван,Петров,1973,2.01618,84.8754
Иван,Петров,1974,1.86715,54.7537
Иван,Петров,1975,1.85265,74.8799
Иван,Петров,1976,1.57797,85.4993
Иван,Петров,1976,2.03356,62.9281
Иван,Петров,1977,2.1731,87.4405
Иван,Петров,1980,1.78217,85.4276
Иван,Петров,1984,1.60887,116.695
Иван,Петров,1985,2.18782,58.68
Иван,Петров,1986,2.1232,93.9032
Иван,Петров,1990,2.17436,117.215
Иван,Петров,1990,2.1868,116.449
Иван,Петров,1992,1.65758,83.9232
Иван,Петров,1996,1.67798,81.0751
Иван,Петров,2000,1.54004,83.6905
Иван,Петров,2000,1.66361,84.5512
Иван,Петров,2002,1.65464,79.9058
Иван,Петров,2002,2.1119,96.8334
Иван,Петров,2005,1.9812,97.7298
Иван,Петров,2008,1.59643,54.4568
Иван,Петров,2009,1.98548,109.241
Иван,Петров,2013,1.85997,96.5723
Иван,Петров,2014,1.58451,116.111
Иван,Петров,2016,1.72682,112.316
Иван,Петров,2018,2.13314,103.391
Иван,Петров,2019,2.03141,59.3477
Иван,Петров,2020,2.16252,111.596
Иван,Петров,2021,1.53053,95.1288
Иван,Попов,1950,1.722,117.981
Иван,Попов,1952,1.60187,88.6878
Иван,Попов,1954,2.0461,50.4921
Иван,Попов,1955,1.90721,119.101
Иван,Попов,1956,1.67239,70.9689
Иван,Попов,1956,1.8085,63.9523
Иван,Попов,1956,2.0251,77.2244
Иван,Попов,1957,2.05175,67.3795
Иван,Попов,1958,2.09409,60.5673
Иван,Попов,1960,2.06491,56.7689
Иван,Попов,1961,1.51741,72.0745
Иван,Попов,1961,1.69495,114.27
Иван,Попов,1966,1.80247,94.8633
Иван,Попов,1966,1.90078,90.3546
Иван,Попов,1966,1.91847,84.4292
Иван,Попов,1967,2.04494,98.6844
Иван,Попов,1970,1.60468,82.8941
Иван,Попов,1972,2.00424,99.0356
Иван,Попов,1973,2.19831,85.377
Иван,Попов,1975,1.59718,67.5925
Иван,Попов,1976,1.83553,67.7698
Иван,Попов,1976,2.00508,80.0006
Иван,Попов,1978,1.97771,61.5604
Иван,Попов,1980,1.81191,65.7783
Иван,Попов,1982,2.00271,68.0063
Иван,Попов,1985,2.10653,69.4693
Иван,Попов,1988,1.67704,54.976
Иван,Попов,1988,1.74992,113.79
Иван,Попов,1988,1.89306,102.432
Иван,Попов,1991,1.94349,67.0123
Иван,Попов,1992,2.13637,98.1922
Иван,Попов,1996,2.04782,94.6791
Иван,Попов,1998,2.00275,60.674
Иван,Попов,1998,2.18016,81.1627
Иван,Попов,1998,2.19314,81.9231
Иван,Попов,2001,1.58377,50.3294
Иван,Попов,2002,1.58936,93.6572
Иван,Попов,2003,1.68427,75.5079
Иван,Попов,2004,1.68594,58.9684
Иван,Попов,2004,1.97155,55.3867
Иван,Попов,2005,1.98986,114.145
Иван,Попов,2009,1.91987,118.413
Иван,Попов,2009,2.10451,117.251
Иван,Попов,2010,1.52141,84.8272
Иван,Попов,2013,1.65609,83.9938
Иван,Попов,2013,1.78369,116.111
Иван,Попов,2014,1.5217,118.356
Иван,Попов,2022,1.54309,68.0512
Иван,Попов,2022,2.15753,100.214
Иван,Сидоров,1952,2.17684,85.2606
Иван,Сидоров,1953,1.80436,107.85
Иван,Сидоров,1955,1.61625,83.7245
Иван,Сидоров,1955,2.04033,66.7236
Иван,Сидоров,1955,2.11148,50.6371
Иван,Сидоров,1956,2.08314,65.0239
Иван,Сидоров,1959,1.83808,100.286
Иван,Сидоров,1959,2.05704,101.667
Иван,Сидоров,1960,1.98937,101.448
Иван,Сидоров,1961,1.90149,96.18
Иван,Сидоров,1962,1.83174,106.353
Иван,Сидоров,1962,1.83951,116.044
Иван,Сидоров,1962,2.18353,58.7854
Иван,Сидоров,1964,1.79961,53.2635
Иван,Сидоров,1966,1.80111,99.5553
Иван,Сидоров,1966,2.00528,98.9363
Иван,Сидоров,1968,1.79617,100.096
Иван,Сидоров,1969,2.04154,104.957
Иван,Сидоров,1973,1.68244,86.3961
Иван,Сидоров,1977,1.64078,75.3307
Иван,Сидоров,1980,1.77683,91.1686
Иван,Сидоров,1980,1.99137,52.5351
Иван,Сидоров,1981,1.65559,71.7004
Иван,Сидоров,1983,2.02161,57.2261
Иван,Сидоров,1988,2.05142,93.5944
Иван,Сидоров,1992,2.01623,87.7831
Иван,Сидоров,1993,1.95562,55.3515
Иван,Сидоров,1993,2.19248,101.514
Иван,Сидоров,1994,1.57616,95.2118
Иван,Сидоров,1994,1.80915,99.0078
Иван,Сидоров,1995,1.68707,55.8952
Иван,Сидоров,1995,1.91729,110.196
Иван,Сидоров,1996,2.06445,111.242
Иван,Сидоров,1997,1.79052,51.7816
Иван,Сидоров,1999,1.63252,108.927
Иван,Сидоров,2001,1.52115,66.3764
Иван,Сидоров,2004,1.87765,97.9502
Иван,Сидоров,2007,1.56231,107.634
Иван,Сидоров,2007,2.11039,90.8884
Иван,Сидоров,2007,2.13977,66.8531
Иван,Сидоров,2008,1.58232,50.1723
Иван,Сидоров,2008,1.58629,74.0975
Иван,Сидоров,2009,1.55116,84.191
Иван,Сидоров,2009,2.1964,61.5188
Иван,Сидоров,2010,1.75965,95.7634
Иван,Сидоров,2010,2.09889,77.8965
Иван,Сидоров,2011,1.60285,106.102
Иван,Сидоров,2011,1.91601,108.119
Иван,Сидоров,2012,1.51368,97.5017
Иван,Сидоров,2012,1.51892,105.839
Иван,Сидоров,2016,1.64806,78.9902
Иван,Сидоров,2017,2.0801,82.5912
Иван,Сидоров,2018,1.65314,83.1934
Иван,Сидоров,2019,1.61165,84.3187
Иван,Сидоров,2019,2.15791,98.0211
Иван,Сидоров,2020,1.50751,97.5692
Иван,Сидоров,2022,2.18789,51.6866
Иван,Сидоров,2023,1.74484,84.6432
Иван,Сидоров,2023,1.7769,72.9632
Иван,Сидоров,2023,1.79638,76.468
Иван,Сидоров,2023,1.98924,61.6109
Иван,Сидоров,2023,2.17639,83.815
Иван,Смирнов,1952,1.88001,93.9675
Иван,Смирнов,1952,2.00213,111.238
Иван,Смирнов,1953,1.55451,57.233
Иван,Смирнов,1953,1.56934,56.4072
Иван,Смирнов,1955,1.88006,51.7658
Иван,Смирнов,1959,1.70563,68.7194
Иван,Смирнов,1959,1.76443,58.8143
Иван,Смирнов,1959,1.94725,70.6652
Иван,Смирнов,1961,1.55853,82.2064
Иван,Смирнов,1961,1.58482,80.1313
Иван,Смирнов,1961,1.94922,87.2064
Иван,Смирнов,1965,2.14351,72.2309
Иван,Смирнов,1966,2.08334,104.409
Иван,Смирнов,1969,1.85522,60.0812
Иван,Смирнов,1970,1.83586,64.5582
Иван,Смирнов,1970,2.03321,103.681
Иван,Смирнов,1971,2.09155,95.4848
Иван,Смирнов,1972,1.5084,114.085
Иван,Смирнов,1973,2.04239,77.3511
Иван,Смирнов,1974,2.11056,75.7077
Иван,Смирнов,1976,1.94419,57.1393
Иван,Смирнов,1976,2.07808,118.615
Иван,Смирнов,1978,1.56357,69.2009
Иван,Смирнов,1984,1.58518,102.123
Иван,Смирнов,1985,2.10787,112.672
Иван,Смирнов,1987,2.14859,65.1155
Иван,Смирнов,1988,1.75911,99.6187
Иван,Смирнов,1990,1.66544,96.8881
Иван,Смирнов,1992,2.10345,87.6383
Иван,Смирнов,1994,2.15217,66.0007
Иван,Смирнов,1995,1.87905,88.1705
Иван,Смирнов,1995,2.10697,117.088
Иван,Смирнов,1997,1.68222,60.1282
Иван,Смирнов,2000,1.98193,58.1897
Иван,Смирнов,2000,2.17854,54.1789
Иван,Смирнов,2002,1.6074,110.3
Иван,Смирнов,2002,1.74268,90.7889
Иван,Смирнов,2003,1.71964,71.3663
Иван,Смирнов,2007,1.70588,67.6933
Иван,Смирнов,2014,1.97653,84.6809
Иван,Смирнов,2015,1.61674,60.7983
Иван,Смирнов,2016,1.67059,80.5679
Иван,Смирнов,2016,2.07946,68.2791
Иван,Смирнов,2017,1.68076,87.8299
Иван,Смирнов,2021,1.64835,102.196
Иван,Смирнов,2022,1.69657,60.8729
Иван,Смирнов,2023,2.19228,74.1716
Иван,Фёдоров,1950,1.61378,100.422
Иван,Фёдоров,1950,2.02543,106.516
